phase,pipeline,user,instance_id,groundtruth,final_prediction,final_score
phase15,vax2,PHU3,PHU3_1_28,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_29,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_0,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_1,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_2,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_3,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_4,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_5,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_6,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_7,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_8,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_9,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_10,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_11,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_12,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_13,Undetected,Baking,0.2643681
phase15,vax2,PHU3,PHU3_2_14,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_15,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_16,Baking,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_17,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_18,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_19,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_20,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_21,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_22,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_23,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_25,Undetected,CookingOnStove,0.30493808
phase15,vax2,PHU3,PHU3_2_26,Undetected,Baking,0.26815107
phase15,vax2,PHU3,PHU3_2_27,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_28,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_2_29,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_0,Undetected,WashingDishes,0.26819557
phase15,vax2,PHU3,PHU3_3_1,Undetected,WashingDishes,0.29959014
phase15,vax2,PHU3,PHU3_3_2,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_3,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_4,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_5,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_6,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_7,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_8,Microwave,Baking,0.26987517
phase15,vax2,PHU3,PHU3_3_9,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_10,Microwave,Baking,0.26894948
phase15,vax2,PHU3,PHU3_3_11,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_12,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_13,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_14,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_15,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_16,Baking,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_17,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_18,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_19,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_20,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_21,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_22,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_23,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_24,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_25,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_26,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_27,Undetected,CookingOnStove,0.30366638
phase15,vax2,PHU3,PHU3_3_28,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_3_29,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_0,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_1,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_2,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_3,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_4,CookingOnStove,CookingOnStove,0.36293015
phase15,vax2,PHU3,PHU3_4_5,WashingDishes,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_6,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_7,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_8,Microwave,CookingOnStove,0.33179554
phase15,vax2,PHU3,PHU3_4_9,Microwave,CookingOnStove,0.36265546
phase15,vax2,PHU3,PHU3_4_10,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_11,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_12,Undetected,CookingOnStove,0.3185848
phase15,vax2,PHU3,PHU3_4_13,CookingOnStove,CookingOnStove,0.35800886
phase15,vax2,PHU3,PHU3_4_14,CookingOnStove,CookingOnStove,0.31744978
phase15,vax2,PHU3,PHU3_4_15,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_16,Baking,CookingOnStove,0.26641095
phase15,vax2,PHU3,PHU3_4_17,Baking,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_18,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_19,CookingOnStove,CookingOnStove,0.31440055
phase15,vax2,PHU3,PHU3_4_20,WashingDishes,CookingOnStove,0.30346903
phase15,vax2,PHU3,PHU3_4_21,WashingDishes,WashingDishes,0.27714476
phase15,vax2,PHU3,PHU3_4_22,WashingDishes,WashingDishes,0.292213
phase15,vax2,PHU3,PHU3_4_23,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_24,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_25,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_26,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_27,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_4_28,CookingOnStove,CookingOnStove,0.26269135
phase15,vax2,PHU3,PHU3_4_29,CookingOnStove,CookingOnStove,0.29732004
phase15,vax2,PHU3,PHU3_5_0,CookingOnStove,WashingDishes,0.2565353
phase15,vax2,PHU3,PHU3_5_1,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_2,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_3,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_4,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_5,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_6,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_7,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_8,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_9,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_10,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_11,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_12,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_13,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_14,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_15,CookingOnStove,CookingOnStove,0.2665832
phase15,vax2,PHU3,PHU3_5_16,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_17,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_18,CookingOnStove,CookingOnStove,0.31153995
phase15,vax2,PHU3,PHU3_5_19,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_20,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_21,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_22,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_23,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_24,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_25,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_26,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_27,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_28,WashingDishes,Undetected,0.0
phase15,vax2,PHU3,PHU3_5_29,WashingDishes,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_0,WashingDishes,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_1,WashingDishes,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_2,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_3,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_4,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_5,Chopping+Grating,Baking,0.2520462
phase15,vax2,PHU3,PHU3_6_6,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_8,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_9,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_10,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_11,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_12,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_13,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_14,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_15,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_16,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_17,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_18,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_19,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_20,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_21,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_22,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_23,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_24,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_25,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_26,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_27,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_28,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_6_29,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_0,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_1,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_2,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_3,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_4,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_5,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_6,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_7,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_8,Baking,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_9,Baking,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_10,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_11,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_12,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_13,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_14,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_15,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_16,Undetected,CookingOnStove,0.3588359
phase15,vax2,PHU3,PHU3_7_17,Undetected,CookingOnStove,0.32501283
phase15,vax2,PHU3,PHU3_7_18,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_19,Undetected,CookingOnStove,0.2725757
phase15,vax2,PHU3,PHU3_7_20,WashingDishes,WashingDishes,0.347389
phase15,vax2,PHU3,PHU3_7_21,WashingDishes,WashingDishes,0.37794888
phase15,vax2,PHU3,PHU3_7_22,WashingDishes,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_23,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_24,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_25,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_26,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_27,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_28,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_7_29,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_0,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_1,Baking,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_2,Baking,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_3,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_4,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_5,Baking,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_6,Baking,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_7,Baking,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_8,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_9,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_10,Undetected,Chopping+Grating,0.2597299
phase15,vax2,PHU3,PHU3_8_11,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_12,Undetected,WashingDishes,0.25135297
phase15,vax2,PHU3,PHU3_8_13,Baking,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_14,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_15,Undetected,WashingDishes,0.25678945
phase15,vax2,PHU3,PHU3_8_16,WashingDishes,WashingDishes,0.34369227
phase15,vax2,PHU3,PHU3_8_17,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_18,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_19,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_20,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_21,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_22,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_23,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_24,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_25,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_26,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_27,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_28,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_8_29,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_0,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_1,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_2,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_3,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_4,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_5,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_6,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_7,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_8,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_9,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_10,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_11,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_12,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_13,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_9_14,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_0,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_1,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_2,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_3,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_4,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_5,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_6,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_7,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_8,Undetected,WashingDishes,0.27038866
phase15,vax2,PHU10,PHU10_0_9,Chopping+Grating,WashingDishes,0.25506866
phase15,vax2,PHU10,PHU10_0_10,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_11,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_12,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_13,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_14,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_15,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_16,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_17,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_18,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_19,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_20,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_21,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_22,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_23,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_24,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_25,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_26,Chopping+Grating,CookingOnStove,0.2820361
phase15,vax2,PHU10,PHU10_0_27,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_28,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_0_29,Chopping+Grating,WashingDishes,0.25624835
phase15,vax2,PHU10,PHU10_1_0,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_1,WashingDishes,WashingDishes,0.30610475
phase15,vax2,PHU10,PHU10_1_2,Chopping+Grating,CookingOnStove,0.25642905
phase15,vax2,PHU10,PHU10_1_3,Chopping+Grating,WashingDishes,0.2757597
phase15,vax2,PHU10,PHU10_1_4,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_5,Chopping+Grating,WashingDishes,0.27458894
phase15,vax2,PHU10,PHU10_1_6,Chopping+Grating,WashingDishes,0.2686419
phase15,vax2,PHU10,PHU10_1_7,Chopping+Grating,WashingDishes,0.28577995
phase15,vax2,PHU10,PHU10_1_8,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_9,Chopping+Grating,WashingDishes,0.26758373
phase15,vax2,PHU10,PHU10_1_10,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_11,Undetected,WashingDishes,0.2527499
phase15,vax2,PHU10,PHU10_1_12,Undetected,CookingOnStove,0.2749523
phase15,vax2,PHU10,PHU10_1_13,Chopping+Grating,WashingDishes,0.2792781
phase15,vax2,PHU10,PHU10_1_14,Chopping+Grating,WashingDishes,0.26879933
phase15,vax2,PHU10,PHU10_1_15,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_16,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_17,Chopping+Grating,WashingDishes,0.28517917
phase15,vax2,PHU10,PHU10_1_18,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_19,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_20,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_21,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_22,WashingDishes,WashingDishes,0.25825357
phase15,vax2,PHU10,PHU10_1_23,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_24,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_25,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_26,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_27,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_28,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_1_29,Undetected,WashingDishes,0.2537796
phase15,vax2,PHU10,PHU10_2_0,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_2_1,CookingOnStove,WashingDishes,0.25093457
phase15,vax2,PHU10,PHU10_2_2,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_2_3,WashingDishes,WashingDishes,0.2771423
phase15,vax2,PHU10,PHU10_2_4,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_2_5,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_2_6,WashingDishes,WashingDishes,0.30793357
phase15,vax2,PHU10,PHU10_2_7,WashingDishes,WashingDishes,0.30008346
phase15,vax2,PHU10,PHU10_2_8,WashingDishes,WashingDishes,0.28381076
phase15,vax2,PHU10,PHU10_2_9,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_2_10,WashingDishes,WashingDishes,0.29519275
phase15,vax2,PHU10,PHU10_2_11,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_2_12,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_2_13,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_2_14,WashingDishes,WashingDishes,0.2646098
phase15,vax2,PHU10,PHU10_2_15,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_2_16,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_2_17,WashingDishes,WashingDishes,0.30316055
phase15,vax2,PHU10,PHU10_2_18,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_2_19,WashingDishes,WashingDishes,0.26769954
phase15,vax2,PHU10,PHU10_2_20,WashingDishes,WashingDishes,0.29110336
phase15,vax2,PHU10,PHU10_2_21,WashingDishes,WashingDishes,0.2650029
phase15,vax2,PHU10,PHU10_2_22,WashingDishes,WashingDishes,0.2948605
phase15,vax2,PHU10,PHU10_2_23,WashingDishes,WashingDishes,0.26709712
phase15,vax2,PHU10,PHU10_2_24,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_2_25,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_2_26,WashingDishes,WashingDishes,0.2515429
phase15,vax2,PHU10,PHU10_2_27,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_2_28,WashingDishes,WashingDishes,0.25142258
phase15,vax2,PHU10,PHU10_2_29,WashingDishes,WashingDishes,0.28127724
phase15,vax2,PHU10,PHU10_3_0,WashingDishes,CookingOnStove,0.25221145
phase15,vax2,PHU10,PHU10_3_1,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_2,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_4,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_5,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_6,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_7,WashingDishes,WashingDishes,0.33812046
phase15,vax2,PHU10,PHU10_3_8,WashingDishes,WashingDishes,0.26729295
phase15,vax2,PHU10,PHU10_3_9,WashingDishes,WashingDishes,0.28759122
phase15,vax2,PHU10,PHU10_3_10,WashingDishes,CookingOnStove,0.3331931
phase15,vax2,PHU10,PHU10_3_11,WashingDishes,WashingDishes,0.33458585
phase15,vax2,PHU10,PHU10_3_12,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_13,WashingDishes,WashingDishes,0.301363
phase15,vax2,PHU10,PHU10_3_14,WashingDishes,WashingDishes,0.2857496
phase15,vax2,PHU10,PHU10_3_15,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_16,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_17,CookingOnStove,WashingDishes,0.25011998
phase15,vax2,PHU10,PHU10_3_18,FridgeOpen,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_19,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_20,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_21,CookingOnStove,WashingDishes,0.2518795
phase15,vax2,PHU10,PHU10_3_22,CookingOnStove,WashingDishes,0.26467806
phase15,vax2,PHU10,PHU10_3_23,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_24,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_25,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_26,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_3_27,Chopping+Grating,WashingDishes,0.25534686
phase15,vax2,PHU10,PHU10_3_28,CookingOnStove,WashingDishes,0.26518068
phase15,vax2,PHU10,PHU10_3_29,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_0,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_1,CookingOnStove,WashingDishes,0.2876849
phase15,vax2,PHU10,PHU10_4_2,CookingOnStove,WashingDishes,0.30982044
phase15,vax2,PHU10,PHU10_4_3,CookingOnStove,WashingDishes,0.26915234
phase15,vax2,PHU10,PHU10_4_4,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_5,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_6,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_7,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_8,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_9,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_10,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_11,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_12,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_13,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_14,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_15,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_16,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_17,CookingOnStove,Undetected,0.0
